DateTime,Day,Weekday,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
2018-07-16 10:00:00,16,2,10,678,"29,8",54,"1,8",1737,"19,4","2,34",0,0
2018-07-16 11:00:00,16,2,11,688,"31,5",51,"2,1",1498,"20,1","2,83",0,0
2018-07-16 12:00:00,16,2,12,719,"32,4",49,2,1844,"20,3","3,09",0,0
2018-07-16 13:00:00,16,2,13,727,33,51,"2,5",1100,"21,5","3,09",0,0
2018-07-16 14:00:00,16,2,14,691,"33,7",45,"2,5",1843,"20,1","3,23",0,0
2018-07-16 15:00:00,16,2,15,745,"33,4",44,"3,1",1928,"19,4","2,95",0,0
2018-07-16 16:00:00,16,2,16,818,"33,3",46,"3,1",1914,"20,1","2,51",0,0
2018-07-16 17:00:00,16,2,17,1425,33,46,"3,1",1926,"19,8","1,89",0,0
2018-07-16 18:00:00,16,2,18,2636,"32,3",47,3,1961,"19,5","1,26",0,0
2018-07-16 19:00:00,16,2,19,2368,"31,2",52,"2,4",1990,"20,1","0,57",0,0
2018-07-16 20:00:00,16,2,20,2362,"29,3",58,"2,4",2000,"20,1","0,09",0,0
2018-07-16 21:00:00,16,2,21,2241,28,64,"1,5",2000,"20,5",0,0,0
2018-07-16 22:00:00,16,2,22,1934,"27,2",69,"1,7",2000,21,0,0,0
2018-07-16 23:00:00,16,2,23,1285,"26,6",75,"1,5",1996,"21,7",0,0,0
2018-07-17 00:00:00,17,3,0,1003,"26,4",76,"1,2",2000,"21,8",0,0,0
2018-07-17 01:00:00,17,3,1,692,"25,8",78,"0,4",2000,"21,6",0,0,0
2018-07-17 02:00:00,17,3,2,497,"25,3",78,1,2000,"21,1",0,0,0
2018-07-17 03:00:00,17,3,3,372,"24,8",80,1,1988,"21,1",0,0,0
2018-07-17 04:00:00,17,3,4,222,"24,4",80,1,1112,"20,7",0,0,0
2018-07-17 05:00:00,17,3,5,372,"24,1",81,"0,9",1646,"20,6",0,0,0
2018-07-17 06:00:00,17,3,6,713,24,81,"0,9",1271,"20,5","0,02",0,0
2018-07-17 07:00:00,17,3,7,1356,"24,4",75,1,841,"19,6","0,35",0,0
2018-07-17 08:00:00,17,3,8,1955,"25,8",69,"0,8",969,"19,6","1,06",0,0
2018-07-17 09:00:00,17,3,9,1031,"27,5",60,"2,2",1252,19,"1,59",0,0
2018-07-17 10:00:00,17,3,10,719,"29,2",55,"1,6",1404,"19,2","2,36",0,0
2018-07-17 11:00:00,17,3,11,797,"30,4",53,"1,8",1359,"19,7","2,74",0,0
2018-07-17 12:00:00,17,3,12,803,"30,8",57,"2,3",940,"21,2","2,52",0,0
2018-07-17 13:00:00,17,3,13,763,"31,1",53,"3,2",1162,"20,3","2,63",0,0
2018-07-17 14:00:00,17,3,14,786,"31,8",49,"3,5",1429,"19,7","2,93",0,0
2018-07-17 15:00:00,17,3,15,878,"31,9",51,"3,3",1465,"20,4","3,01",0,0
2018-07-17 16:00:00,17,3,16,1062,32,51,"2,4",1402,"20,5","2,55",0,0
2018-07-17 17:00:00,17,3,17,1591,"31,8",52,"2,4",1438,"20,7","1,93",0,0
2018-07-17 18:00:00,17,3,18,2770,"31,3",55,"2,5",1550,"21,1","1,2",0,0
2018-07-17 19:00:00,17,3,19,2326,"30,6",57,"1,4",1529,"21,1","0,58",0,0
2018-07-17 20:00:00,17,3,20,2174,"28,9",64,"1,7",1567,"21,3","0,1",0,0
2018-07-17 21:00:00,17,3,21,2273,"27,9",69,"1,9",1194,"21,6",0,0,0
2018-07-17 22:00:00,17,3,22,1940,"27,2",70,"1,9",1110,"21,2",0,0,0
2018-07-17 23:00:00,17,3,23,1340,"26,6",76,"1,6",936,22,0,0,0
2018-07-18 00:00:00,18,4,0,1002,"26,2",79,"0,7",850,"22,2",0,0,0
2018-07-18 01:00:00,18,4,1,741,"25,7",80,"0,2",805,"21,9",0,0,0
2018-07-18 02:00:00,18,4,2,526,"25,2",82,"0,4",791,"21,9",0,0,0
2018-07-18 03:00:00,18,4,3,381,"24,7",84,"0,7",694,"21,8",0,0,0
2018-07-18 04:00:00,18,4,4,266,"24,3",83,"0,7",621,"21,2",0,0,0
2018-07-18 05:00:00,18,4,5,327,"23,9",83,"0,4",780,"20,8",0,0,0
2018-07-18 06:00:00,18,4,6,695,"23,7",83,"0,1",713,"20,6","0,03",0,0
2018-07-18 07:00:00,18,4,7,1308,"24,2",74,"0,7",656,"19,2","0,35",0,0
2018-07-18 08:00:00,18,4,8,1944,"25,8",71,"0,4",760,"20,1","0,93",0,0
2018-07-18 09:00:00,18,4,9,982,"27,2",59,"0,4",948,"18,4","1,18",0,0
2018-07-18 10:00:00,18,4,10,722,"28,9",61,"1,5",941,"20,6","2,04",0,0
2018-07-18 11:00:00,18,4,11,701,"30,2",53,"2,2",1143,"19,5","2,77",0,0
2018-07-18 12:00:00,18,4,12,780,"31,2",51,2,1101,"19,8","2,96",0,0
2018-07-18 13:00:00,18,4,13,778,"32,1",51,"2,3",776,"20,6","2,96",0,0
2018-07-18 14:00:00,18,4,14,762,"32,7",49,"1,5",765,"20,5","2,62",0,0
2018-07-18 15:00:00,18,4,15,776,"32,9",46,"2,5",1248,"19,7","2,9",0,0
2018-07-18 16:00:00,18,4,16,912,"33,1",42,"2,9",1712,"18,4","2,52",0,0
2018-07-18 17:00:00,18,4,17,1596,"32,6",46,"2,8",1560,"19,4","1,95",0,0
2018-07-18 18:00:00,18,4,18,2692,32,50,"2,6",1374,"20,2","1,25",0,0
2018-07-18 19:00:00,18,4,19,2281,"30,6",54,"2,8",1531,"20,2","0,59",0,0
2018-07-18 20:00:00,18,4,20,2202,"28,8",66,"1,9",1209,"21,8","0,09",0,0
2018-07-18 21:00:00,18,4,21,2188,28,69,"1,8",1140,"21,7",0,0,0
2018-07-18 22:00:00,18,4,22,1980,"27,2",73,"1,5",1005,"21,9",0,0,0
2018-07-18 23:00:00,18,4,23,1354,"26,4",76,"0,6",959,"21,8",0,0,0
2018-07-19 00:00:00,19,5,0,1068,"25,9",76,"1,3",984,"21,3",0,0,0
2018-07-19 01:00:00,19,5,1,824,"25,4",79,"0,8",924,"21,4",0,0,0
2018-07-19 02:00:00,19,5,2,591,"24,8",80,"1,5",888,"21,1",0,0,0
2018-07-19 03:00:00,19,5,3,393,"24,4",85,"0,6",678,"21,7",0,0,0
2018-07-19 04:00:00,19,5,4,231,24,87,"0,9",582,"21,6",0,0,0
2018-07-19 05:00:00,19,5,5,329,"23,6",88,"0,2",604,"21,4",0,0,0
2018-07-19 06:00:00,19,5,6,672,"23,3",83,"0,2",875,"20,2","0,02",0,0
2018-07-19 07:00:00,19,5,7,1315,"23,6",75,"0,9",856,"18,9","0,36",0,0
2018-07-19 08:00:00,19,5,8,1993,"25,5",65,"0,9",833,"18,4","1,1",0,0
2018-07-19 09:00:00,19,5,9,985,"27,6",62,"1,5",1043,"19,6","1,76",0,0
2018-07-19 10:00:00,19,5,10,695,"29,4",56,"2,2",1153,"19,7","2,38",0,0
2018-07-19 11:00:00,19,5,11,687,"30,7",48,"1,6",1705,"18,4","2,92",0,0
2018-07-19 12:00:00,19,5,12,828,"31,7",42,"2,6",1868,"17,2","3,23",0,0
2018-07-19 13:00:00,19,5,13,798,"32,6",47,"2,7",1641,"19,8","3,36",0,0
2018-07-19 14:00:00,19,5,14,722,"33,1",47,"2,5",1785,"20,2","3,26",0,0
2018-07-19 15:00:00,19,5,15,827,"33,7",41,"2,5",1924,"18,6","3,04",0,0
2018-07-19 16:00:00,19,5,16,1017,"33,7",43,"2,7",1890,"19,3","2,55",0,0
2018-07-19 17:00:00,19,5,17,1536,34,44,"2,3",1891,20,"1,95",0,0
2018-07-19 18:00:00,19,5,18,2640,33,51,"2,4",1566,"21,5","1,23",0,0
2018-07-19 19:00:00,19,5,19,2245,"31,6",58,"2,3",1556,"22,3","0,56",0,0
2018-07-19 20:00:00,19,5,20,2114,"29,8",62,"2,9",1931,"21,7","0,08",0,0
2018-07-19 21:00:00,19,5,21,2122,"28,8",69,"2,4",1619,"22,5",0,0,0
2018-07-19 22:00:00,19,5,22,1870,28,76,"1,5",1542,"23,3",0,0,0
2018-07-19 23:00:00,19,5,23,1318,"27,2",78,"1,9",1601,23,0,0,0
2018-07-20 00:00:00,20,6,0,1041,"26,7",80,"1,4",1465,"22,9",0,0,0
2018-07-20 01:00:00,20,6,1,773,"26,1",81,"1,6",1409,"22,5",0,0,0
2018-07-20 02:00:00,20,6,2,557,"25,7",84,"0,1",1293,"22,7",0,0,0
2018-07-20 03:00:00,20,6,3,428,"25,4",84,"0,9",1174,"22,4",0,0,0
2018-07-20 04:00:00,20,6,4,267,"25,1",83,0,1253,22,0,0,0
2018-07-20 05:00:00,20,6,5,327,"24,9",83,"0,3",1207,"21,8",0,0,0
2018-07-20 06:00:00,20,6,6,672,"24,6",82,"0,2",1157,"21,3","0,02",0,0
2018-07-20 07:00:00,20,6,7,1251,"25,2",75,"0,6",1056,"20,4","0,34",0,0
2018-07-20 08:00:00,20,6,8,1896,"26,6",70,"1,3",1062,"20,6","1,01",0,0
2018-07-20 09:00:00,20,6,9,1029,"28,4",65,"1,2",806,"21,1","1,69",0,0
2018-07-20 10:00:00,20,6,10,641,"29,8",59,"1,2",973,"20,9","2,32",0,0
2018-07-20 11:00:00,20,6,11,791,"31,6",54,"1,3",990,"21,1","2,84",0,0
2018-07-20 12:00:00,20,6,12,822,"32,6",51,"2,1",800,"21,1","3,21",0,0
2018-07-20 13:00:00,20,6,13,805,"32,4",54,"2,4",708,"21,8","2,5",0,0
2018-07-20 14:00:00,20,6,14,741,"33,4",52,"2,7",685,"22,1","2,67",0,0
2018-07-20 15:00:00,20,6,15,794,"34,1",45,"2,4",1110,"20,4","2,88",0,0
2018-07-20 16:00:00,20,6,16,928,"34,3",45,"2,3",1466,"20,6","2,47",0,0
2018-07-20 17:00:00,20,6,17,1468,"34,3",44,"2,1",1704,"20,2","1,87",0,0
2018-07-20 18:00:00,20,6,18,2419,"33,9",42,2,1969,"19,1","1,25",0,0
2018-07-20 19:00:00,20,6,19,2084,"32,9",44,2,1985,19,"0,59",0,0
2018-07-20 20:00:00,20,6,20,1888,"30,9",51,"2,2",2000,"19,5","0,07",0,0
2018-07-20 21:00:00,20,6,21,1869,"29,8",59,"1,4",2000,"20,9",0,0,0
2018-07-20 22:00:00,20,6,22,1782,"28,8",65,"1,3",1988,"21,5",0,0,0
2018-07-20 23:00:00,20,6,23,1426,"28,2",70,"1,3",1811,"22,2",0,0,0
2018-07-21 00:00:00,21,7,0,1132,"27,5",73,"1,1",1834,"22,2",0,0,0
2018-07-21 01:00:00,21,7,1,945,27,74,"1,1",1833,"21,9",0,0,0
2018-07-21 02:00:00,21,7,2,684,"26,4",72,"0,2",1766,"20,9",0,0,0
2018-07-21 03:00:00,21,7,3,477,"26,1",74,"0,1",1683,21,0,0,0
2018-07-21 04:00:00,21,7,4,347,"25,6",77,"1,2",1203,"21,2",0,0,0
2018-07-21 05:00:00,21,7,5,292,25,78,"0,3",1474,"20,8",0,0,0
2018-07-21 06:00:00,21,7,6,381,"24,9",76,0,1473,"20,3","0,02",0,0
2018-07-21 07:00:00,21,7,7,491,"25,3",71,"0,4",1226,"19,6","0,34",0,0
2018-07-21 08:00:00,21,7,8,720,"27,4",63,"0,9",1043,"19,7","1,03",0,0
2018-07-21 09:00:00,21,7,9,729,"29,6",57,"0,9",977,"20,1","1,71",0,0
2018-07-21 10:00:00,21,7,10,699,"31,4",51,"1,1",847,20,"2,32",0,0
2018-07-21 11:00:00,21,7,11,676,"32,9",45,"2,1",1020,"19,3","2,72",0,0
2018-07-21 12:00:00,21,7,12,735,"34,2",35,"1,8",1528,"16,5","3,14",0,0
2018-07-21 13:00:00,21,7,13,727,"35,2",34,"1,8",1636,"16,9","3,21",0,0
2018-07-21 14:00:00,21,7,14,682,"36,3",34,"1,3",1493,"17,9","3,17",0,0
2018-07-21 15:00:00,21,7,15,785,"36,5",35,3,1355,"18,5","2,71",0,0
2018-07-21 16:00:00,21,7,16,883,"36,8",30,"2,8",1756,"16,3","2,41",0,0
2018-07-21 17:00:00,21,7,17,1011,"36,3",36,"3,1",1972,"18,8","1,91",0,0
2018-07-21 18:00:00,21,7,18,1202,35,42,"2,9",1953,"20,1","1,26",0,0
2018-07-21 19:00:00,21,7,19,1423,"33,4",51,"2,6",2000,"21,8","0,59",0,0
2018-07-21 20:00:00,21,7,20,1655,"31,5",53,"1,8",2000,"20,7","0,08",0,0
2018-07-21 21:00:00,21,7,21,1731,"30,2",54,"1,8",2000,"19,8",0,0,0
2018-07-21 22:00:00,21,7,22,1588,"29,4",55,"1,4",2000,"19,4",0,0,0
2018-07-21 23:00:00,21,7,23,1288,"28,8",56,"1,6",2000,"19,1",0,0,0
2018-07-22 00:00:00,22,1,0,1088,"28,1",56,"0,2",2000,"18,4",0,0,0
2018-07-22 01:00:00,22,1,1,772,"27,3",60,"0,8",2000,"18,8",0,0,0
2018-07-22 02:00:00,22,1,2,587,"26,8",63,"0,6",2000,"19,1",0,0,0
2018-07-22 03:00:00,22,1,3,438,"26,3",63,"0,2",2000,"18,6",0,0,0
2018-07-22 04:00:00,22,1,4,270,"25,9",71,"0,3",2000,"20,2",0,0,0
2018-07-22 05:00:00,22,1,5,256,"25,5",72,"0,4",2000,20,0,0,0
2018-07-22 06:00:00,22,1,6,286,"25,3",73,"0,6",1979,"20,1","0,02",0,0
2018-07-22 07:00:00,22,1,7,360,"25,8",67,"0,9",1773,"19,1","0,34",0,0
2018-07-22 08:00:00,22,1,8,477,"27,9",60,"0,6",1835,"19,4","1,06",0,0
2018-07-22 09:00:00,22,1,9,526,"30,5",54,"0,9",1907,"20,1","1,71",0,0
2018-07-22 10:00:00,22,1,10,522,"32,2",50,"0,8",1881,"20,4","2,29",0,0
2018-07-22 11:00:00,22,1,11,499,"33,8",45,"1,9",1928,"20,2","2,74",0,0
2018-07-22 12:00:00,22,1,12,560,"35,5",39,"1,9",1803,"19,4","3,05",0,0
2018-07-22 13:00:00,22,1,13,569,"36,7",33,"1,8",1911,"17,7","3,24",0,0
2018-07-22 14:00:00,22,1,14,565,"37,4",34,"2,3",1860,"18,8","3,05",0,0
2018-07-22 15:00:00,22,1,15,632,"37,5",33,2,1816,"18,4","2,32",0,0
2018-07-22 16:00:00,22,1,16,771,"37,8",31,"2,5",1929,"17,7","2,46",0,0
2018-07-22 17:00:00,22,1,17,965,"37,6",33,"2,1",1837,"18,5","1,82",0,0
2018-07-22 18:00:00,22,1,18,1212,"36,3",35,3,1860,"18,3","0,89",0,0
2018-07-22 19:00:00,22,1,19,1478,"34,5",47,"2,8",1762,"21,5","0,42",0,0
2018-07-22 20:00:00,22,1,20,1688,"33,3",50,"2,3",1706,"21,4","0,1",0,0
2018-07-22 21:00:00,22,1,21,1666,"32,3",50,"1,7",1784,"20,5",0,0,0
2018-07-22 22:00:00,22,1,22,1346,"31,7",51,"1,4",1742,"20,3",0,0,0
2018-07-22 23:00:00,22,1,23,1030,"31,2",52,"1,5",1670,"20,1",0,0,0
2018-07-23 00:00:00,23,2,0,792,"30,6",50,"2,3",1631,"18,9",0,0,0
2018-07-23 01:00:00,23,2,1,542,30,52,"1,5",1774,19,0,0,0
2018-07-23 02:00:00,23,2,2,382,"29,7",53,"1,4",1682,19,0,0,0
2018-07-23 03:00:00,23,2,3,238,"29,6",50,"2,1",1970,18,0,0,0
2018-07-23 04:00:00,23,2,4,174,"29,3",51,"0,9",1498,"18,1",0,0,0
2018-07-23 05:00:00,23,2,5,310,"29,3",55,"1,6",2000,"19,3",0,0,0
2018-07-23 06:00:00,23,2,6,652,"29,2",58,"1,7",2000,20,"0,01",0,0
2018-07-23 07:00:00,23,2,7,1241,"29,3",58,"0,8",2000,"20,1","0,23",0,0
2018-07-23 08:00:00,23,2,8,1889,30,56,"0,9",2000,"20,2","0,54",0,0
2018-07-23 09:00:00,23,2,9,985,31,55,"1,5",1945,"20,8","1,14",0,0
2018-07-23 10:00:00,23,2,10,636,"31,8",51,"1,5",1900,"20,4","1,71",0,0
2018-07-23 11:00:00,23,2,11,611,"32,7",48,"2,2",1908,"20,2","2,53",0,0
2018-07-23 12:00:00,23,2,12,655,"34,1",47,"2,3",1862,"21,1","2,94",0,0
2018-07-23 13:00:00,23,2,13,688,"33,8",47,"1,7",1887,"20,9","1,57",0,0
2018-07-23 14:00:00,23,2,14,670,"34,3",45,"2,2",1967,"20,6","1,64",0,0
2018-07-23 15:00:00,23,2,15,739,"35,4",46,"2,2",1861,22,"2,48",0,0
2018-07-23 16:00:00,23,2,16,960,"34,8",47,"2,2",1839,"21,8","1,32",0,0
2018-07-23 17:00:00,23,2,17,1310,"34,8",49,3,1866,"22,5","1,37",0,0
2018-07-23 18:00:00,23,2,18,2405,"33,9",53,"3,2",1886,"22,9","0,94",0,0
2018-07-23 19:00:00,23,2,19,2112,"32,6",58,"3,2",1962,"23,2","0,45",0,0
2018-07-23 20:00:00,23,2,20,2051,"31,5",61,"1,8",2000,23,"0,07",0,0
2018-07-23 21:00:00,23,2,21,1994,"30,8",60,"1,8",2000,"22,1",0,0,0
2018-07-23 22:00:00,23,2,22,1697,"30,3",60,"1,8",2000,"21,6",0,0,0
2018-07-23 23:00:00,23,2,23,1157,30,58,"1,6",2000,"20,8",0,0,0
2018-07-24 00:00:00,24,3,0,874,"29,6",61,1,2000,"21,2",0,0,0
2018-07-24 01:00:00,24,3,1,715,"29,1",64,"1,2",2000,"21,5",0,0,0
2018-07-24 02:00:00,24,3,2,487,"28,6",66,"0,9",2000,"21,6",0,0,0
2018-07-24 03:00:00,24,3,3,332,"28,2",65,"0,3",1999,"20,9",0,0,0
2018-07-24 04:00:00,24,3,4,218,"27,8",67,"0,2",1982,"21,1",0,0,0
2018-07-24 05:00:00,24,3,5,306,"27,5",70,"0,1",1976,"21,5",0,0,0
2018-07-24 06:00:00,24,3,6,673,"27,2",71,"0,8",1920,"21,4","0,02",0,0
2018-07-24 07:00:00,24,3,7,1213,"27,8",63,"1,2",1781,"20,1","0,32",0,0
2018-07-24 08:00:00,24,3,8,1820,"29,9",59,"0,8",1727,21,"1,03",0,0
2018-07-24 09:00:00,24,3,9,926,"31,7",59,1,1706,"22,6","1,69",0,0
2018-07-24 10:00:00,24,3,10,610,"32,4",54,"0,9",1631,"21,8","1,45",0,0
2018-07-24 11:00:00,24,3,11,620,"33,9",46,"1,6",1387,"20,6","2,15",0,0
2018-07-24 12:00:00,24,3,12,671,"34,5",50,"1,4",1901,"22,5","1,89",0,0
2018-07-24 13:00:00,24,3,13,688,"36,4",41,"1,3",1655,21,"2,86",0,0
2018-07-24 14:00:00,24,3,14,649,"35,8",49,"2,8",1264,"23,4","2,4",0,0
2018-07-24 15:00:00,24,3,15,735,"35,8",47,"2,2",1029,"22,7","1,51",0,0
2018-07-24 16:00:00,24,3,16,834,"34,9",51,2,1221,"23,2","0,76",0,0
2018-07-24 17:00:00,24,3,17,1297,"34,9",51,"2,2",1235,"23,2","0,98",0,0
2018-07-24 18:00:00,24,3,18,2300,"34,9",53,"2,2",1296,"23,8","0,86",0,0
2018-07-24 19:00:00,24,3,19,1968,"33,1",57,"2,2",1670,"23,4","0,44",0,0
2018-07-24 20:00:00,24,3,20,1834,"31,1",63,2,1542,"23,2","0,06",0,0
2018-07-24 21:00:00,24,3,21,1899,"30,2",65,"2,3",1642,"22,8",0,0,0
2018-07-24 22:00:00,24,3,22,1773,"29,8",66,"3,2",1511,"22,7",0,0,0
2018-07-24 23:00:00,24,3,23,1193,"29,3",66,"2,8",1854,"22,2",0,0,0
2018-07-25 00:00:00,25,4,0,939,"28,9",66,"2,2",2000,"21,9",0,0,0
2018-07-25 01:00:00,25,4,1,726,"28,7",67,"2,6",2000,"21,9",0,0,0
2018-07-25 02:00:00,25,4,2,499,"28,8",68,"1,8",2000,"22,2",0,0,0
2018-07-25 03:00:00,25,4,3,327,"28,9",69,"2,8",1871,"22,6",0,0,0
2018-07-25 04:00:00,25,4,4,212,"28,5",74,"2,6",1549,"23,4",0,0,0
2018-07-25 05:00:00,25,4,5,299,"28,3",74,"2,4",1378,"23,2",0,0,0
2018-07-25 06:00:00,25,4,6,657,"28,1",75,"1,8",1092,"23,2","0,01",0,0
2018-07-25 07:00:00,25,4,7,1171,"28,3",72,2,1200,"22,7","0,1",0,0
2018-07-25 08:00:00,25,4,8,1893,"28,7",70,"3,5",1470,"22,6","0,52",0,0
2018-07-25 09:00:00,25,4,9,995,"29,4",66,"2,5",1308,"22,3","0,91",0,0
2018-07-25 10:00:00,25,4,10,696,"30,7",61,"2,8",1521,"22,3","1,5",0,0
2018-07-25 11:00:00,25,4,11,749,"30,7",63,"3,4",1323,"22,8","1,13",0,0
2018-07-25 12:00:00,25,4,12,791,"31,1",60,"2,7",1331,"22,4","1,02",0,0
2018-07-25 13:00:00,25,4,13,783,"32,3",56,3,1504,"22,3","1,74",0,0
2018-07-25 14:00:00,25,4,14,754,33,53,"1,7",1357,"22,1","1,73",0,0
2018-07-25 15:00:00,25,4,15,781,34,50,3,1705,"22,1","1,72",0,0
2018-07-25 16:00:00,25,4,16,977,"34,1",52,"2,5",1304,"22,8","2,23",0,0
2018-07-25 17:00:00,25,4,17,1412,"33,2",56,"2,2",1428,"23,2","1,03",0,0
2018-07-25 18:00:00,25,4,18,2416,"32,2",58,"2,5",1553,"22,8","0,44",0,0
2018-07-25 19:00:00,25,4,19,2039,"31,7",60,"2,3",1492,"22,9","0,23",0,0
2018-07-25 20:00:00,25,4,20,1935,"30,9",67,"1,7",1470,24,"0,05",0,0
2018-07-25 21:00:00,25,4,21,1811,"29,7",74,"2,2",1342,"24,5",0,0,0
2018-07-25 22:00:00,25,4,22,1767,"28,8",76,"2,8",1231,"24,1",0,0,0
2018-07-25 23:00:00,25,4,23,1289,28,77,"1,9",1346,"23,5",0,0,0
2018-07-26 00:00:00,26,5,0,939,"27,7",78,"1,2",1341,"23,5",0,0,0
2018-07-26 01:00:00,26,5,1,718,"27,6",79,1,1261,"23,6",0,0,0
2018-07-26 02:00:00,26,5,2,498,"27,6",78,"0,1",1289,"23,4",0,0,0
2018-07-26 03:00:00,26,5,3,355,"27,7",76,"0,2",1376,23,0,0,0
2018-07-26 04:00:00,26,5,4,252,"27,7",75,1,1360,"22,8",0,0,0
2018-07-26 05:00:00,26,5,5,306,"27,4",78,"0,8",1301,"23,2",0,0,0
2018-07-26 06:00:00,26,5,6,602,"27,4",77,"0,7",1113,23,0,0,0
2018-07-26 07:00:00,26,5,7,1175,"27,7",75,"1,2",1103,"22,8","0,1",0,0
2018-07-26 08:00:00,26,5,8,1823,"28,3",72,"0,8",1165,"22,7","0,34",0,0
2018-07-26 09:00:00,26,5,9,966,"29,1",69,1,853,"22,8","0,67",0,0
2018-07-26 10:00:00,26,5,10,644,"29,5",68,"1,8",946,"22,9","0,54",0,0
2018-07-26 11:00:00,26,5,11,614,"30,2",67,"1,5",1003,"23,3","0,87",0,0
2018-07-26 12:00:00,26,5,12,600,32,57,"1,6",1075,"22,4","1,94",0,0
2018-07-26 13:00:00,26,5,13,628,"32,4",54,"0,7",896,"21,8","1,41",0,0
2018-07-26 14:00:00,26,5,14,706,33,56,"2,5",879,23,"1,33",0,0
2018-07-26 15:00:00,26,5,15,774,"33,1",58,"1,9",882,"23,7","0,87",0,0
2018-07-26 16:00:00,26,5,16,920,"33,5",57,"2,8",989,"23,8","1,55",0,0
2018-07-26 17:00:00,26,5,17,1394,"33,1",59,"2,9",1038,24,"1,14",0,0
2018-07-26 18:00:00,26,5,18,2367,"33,2",59,"1,8",1069,24,"0,99",0,0
2018-07-26 19:00:00,26,5,19,1994,"32,3",63,"2,1",1037,"24,3","0,41",0,0
2018-07-26 20:00:00,26,5,20,1790,31,68,"1,4",1162,"24,3","0,05",0,0
2018-07-26 21:00:00,26,5,21,1868,30,74,"2,7",1056,"24,8",0,0,0
2018-07-26 22:00:00,26,5,22,1709,"29,4",78,"1,6",1011,"25,1",0,0,0
2018-07-26 23:00:00,26,5,23,1273,29,79,"1,2",971,"24,9",0,0,0
2018-07-27 00:00:00,27,6,0,909,"28,6",80,"0,6",990,"24,8",0,0,0
2018-07-27 01:00:00,27,6,1,747,"28,3",78,"0,5",1072,24,0,0,0
2018-07-27 02:00:00,27,6,2,537,"27,8",79,"1,4",1049,"23,8",0,0,0
2018-07-27 03:00:00,27,6,3,371,"27,6",80,"1,6",929,"23,8",0,0,0
2018-07-27 04:00:00,27,6,4,218,"27,3",85,"1,6",671,"24,5",0,0,0
2018-07-27 05:00:00,27,6,5,295,"27,2",86,"0,8",657,"24,6",0,0,0
2018-07-27 06:00:00,27,6,6,647,"27,2",85,"0,1",702,"24,4","0,02",0,0
2018-07-27 07:00:00,27,6,7,1111,"27,6",80,1,783,"23,8","0,27",0,0
2018-07-27 08:00:00,27,6,8,1763,"28,5",76,"0,9",725,"23,8","0,59",0,0
2018-07-27 09:00:00,27,6,9,934,"29,9",69,"1,5",769,"23,5","1,12",0,0
2018-07-27 10:00:00,27,6,10,639,"31,2",61,"2,3",901,"22,7","1,71",0,0
2018-07-27 11:00:00,27,6,11,619,"32,7",56,"1,9",1034,"22,7","2,57",0,0
2018-07-27 12:00:00,27,6,12,714,"33,7",53,"1,9",990,"22,7","2,5",0,0
2018-07-27 13:00:00,27,6,13,653,"35,3",48,"2,5",880,"22,6","2,89",0,0
2018-07-27 14:00:00,27,6,14,507,"34,1",57,"1,8",667,"24,3","1,13",0,0
2018-07-27 15:00:00,27,6,15,776,"35,3",52,"1,9",822,"23,9","2,15",0,0
2018-07-27 16:00:00,27,6,16,905,35,55,"2,8",835,"24,6","1,56",0,0
2018-07-27 17:00:00,27,6,17,1289,"34,7",59,"2,7",1095,"25,5","1,49",0,0
2018-07-27 18:00:00,27,6,18,2183,"33,7",62,"3,2",1082,"25,3","0,87",0,0
2018-07-27 19:00:00,27,6,19,1657,32,68,3,1286,"25,3","0,38",0,0
2018-07-27 20:00:00,27,6,20,1565,"30,7",73,"2,8",1310,"25,2","0,04",0,0
2018-07-27 21:00:00,27,6,21,1547,"30,3",75,"1,1",1289,"25,3",0,0,0
2018-07-27 22:00:00,27,6,22,1507,"29,9",74,2,1201,"24,7",0,0,0
2018-07-27 23:00:00,27,6,23,1182,"29,7",76,"1,2",1159,25,0,0,0
2018-07-28 00:00:00,28,7,0,992,"29,4",78,"2,1",1072,"25,1",0,0,0
2018-07-28 01:00:00,28,7,1,875,"29,1",79,"1,3",975,25,0,0,0
2018-07-28 02:00:00,28,7,2,656,"28,8",80,"1,9",925,"24,9",0,0,0
2018-07-28 03:00:00,28,7,3,461,"28,5",81,"1,2",911,"24,9",0,0,0
2018-07-28 04:00:00,28,7,4,340,"28,3",83,"1,7",814,"25,1",0,0,0
2018-07-28 05:00:00,28,7,5,248,"28,1",84,"0,5",754,"25,1",0,0,0
2018-07-28 06:00:00,28,7,6,313,28,85,"0,8",647,"25,2","0,01",0,0
2018-07-28 07:00:00,28,7,7,428,"28,4",82,"0,7",748,25,"0,16",0,0
2018-07-28 08:00:00,28,7,8,606,"29,6",75,"0,4",749,"24,6","0,66",0,0
2018-07-28 09:00:00,28,7,9,671,"30,6",74,"1,4",716,"25,4","0,95",0,0
2018-07-28 10:00:00,28,7,10,654,32,65,"0,9",966,"24,5","1,19",0,0
2018-07-28 11:00:00,28,7,11,592,"32,8",62,"0,6",881,"24,5","1,3",0,0
2018-07-28 12:00:00,28,7,12,632,"33,6",62,"1,9",820,"25,3","1,35",0,0
2018-07-28 13:00:00,28,7,13,741,"34,2",58,"1,8",933,"24,7","1,33",0,0
